death_rate,cancer_rate,income,population,poverty,white,black,asian,married,birth
203.3,467.1,43,13.94,15.1,76.1,1.34,0.4,52.5,3.2
211.7,483.4,41,69.7,22.2,60.7,11.1,0.69,46.7,6.7
181.6,465.5,46,11.55,13.4,84.1,1.5,0.2,60.81,8.31
189.7,391.8,39,10.54,16.1,69,1.97,0.3,53.4,3.3
237.1,463.9,34,12.18,25,63.7,7.8,0.3,50.2,7.4
186.1,454.5,48,776.86,17.9,68.9,14.8,3.2,43.2,6.5
214.1,493.2,38,39.19,21.5,66.1,8.21,0.3,45.1,6.8
173.6,405.2,48,47.89,16.6,65.8,11.4,0.25,54,4.1
229.7,413.3,35,31.98,22.1,69.1,1,0.73,50,5.4
213.8,430.4,43,16.44,15.4,79.82,1.1,0.4,55.6,6
177.4,449.8,41,80.85,23.7,80.7,3.73,4.2,42.7,5.4
195.8,418.2,39,44.61,21.7,72.1,3.35,0.5,49.2,5.3
195.7,475.3,41,38.19,17.3,71.08,2.35,0.9,45.8,5.9
190,460.2,45,71.88,17.5,76.2,2.9,0.6,51.7,5.8
226.4,354.7,32,11.18,23.1,75.4,1.2,0.4,47.5,5.1
153.2,362.3,56,3.79,12.3,91,0.1,0,52.8,2.8
174.5,445.5,56,90.8,10,75.1,1.1,1,60.3,5.3
208.9,484.1,35,25.55,24.7,68.4,5,0.2,48.6,6.6
214.9,375.8,35,41.15,27.9,65.8,2.1,0.72,51.7,6.1
189.1,441.8,42,44.58,15.5,84,2.1,0.5,52.6,2.88
153.1,391.6,49,21.49,13.6,64.7,2.3,3.8,53.1,4.8
166.1,398.1,35,7.52,23.8,74.3,8,0.2,48.5,6.1
183.9,474,50,639.24,14.8,71,10.1,2.7,45,6
177.5,420.3,58,76.56,9.8,76,3.6,1.26,58.9,4.7
185.2,461,49,52.02,13.9,78.4,2.6,1.7,51.9,6.5
186.9,442.3,47,11.66,13.9,90.5,0.1,0.16,57.2,5.6
125.3,452.6,48,9.3,14.3,89.7,3.2,0.7,47.8,4.9
155.7,378.2,56,21.56,12.3,91.6,0.6,0.12,55.5,3.67
169.5,438.3,38,16.01,20.6,94.9,0.3,0.7,51.6,9.4
155.6,414.8,54,87.57,18.9,87.4,0.88,6.2,46.2,3.5
160.2,447.3,65,401.52,9.5,89.3,0.9,4.1,54.7,5.1
180.2,465.6,45,37.83,15.4,90.6,0.8,0.94,47.4,6
185.7,449,57,49.6,12,92.6,0.48,1.2,54,4.23
200.3,453.1,39,63.12,19.8,88.4,1.2,1.3,46.9,5.2
144.3,455.6,38,21.63,18.3,92.8,0.6,0.3,54.8,6.5
189.8,393.2,40,22.48,17.1,91.6,0.3,0.6,46.3,2.2
154.3,485.2,52,175.27,13.2,93.3,0.45,1.2,53.4,4.7
189.2,419.4,41,107.69,19.9,92.8,0.3,0.82,50.1,5.5
174.2,535.4,51,1.86,11.7,97.8,1,0,52.7,3.3
131.4,400.3,41,7.19,16.8,95.4,0.3,0.4,51.5,8.1
162.7,368.7,36,7.2,21.3,91.8,0.7,0.6,57.7,8.3
166.7,431.3,54,23.14,14.6,87.82,0.5,1.76,51.4,3.5
172.4,441.7,44,212.57,18.1,91.7,0.74,1,47.7,5
163.9,358.5,42,22.67,21.2,70.9,0.97,0.78,48.7,6.8
199.7,491.2,37,84.75,20.6,93,0.3,0.78,48.7,6.29
177.9,438,39,66.02,21.9,88.5,0.9,1.2,48.2,6.1
139.2,397.2,40,7.83,19.3,90.3,0.6,0.8,47.6,2.9
169.1,418.7,44,362.9,18.4,88.4,1.1,2.51,44.1,4.2
199.9,449.9,40,47.04,18.8,88.1,0.3,1.2,47.2,4.8
186.5,477.4,44,120.55,19.1,92.7,0.44,1.2,51.8,4.7
164.4,441.7,35,30.38,28.7,85.7,1.2,1.6,49.5,8
168.9,470.8,48,330.7,17.7,81.7,1,1.8,50,6
191.7,497.6,51,11.19,16.3,86.3,0.4,0.4,59.7,9.9
177.1,459.5,53,790.29,18.6,78.2,5.46,6.9,39.7,4.6
165.5,469.8,52,79.39,14.1,87.5,0.68,2.1,53.6,4.8
180.4,587.4,53,1.68,14.2,91.9,0.6,0.2,46.8,7.3
165.1,432.2,41,25.65,17.5,91.6,0.2,0.9,50.9,5.4
181.2,430.1,44,76.53,18,84.9,0.7,0.8,49.6,6.3
169,453.6,44,25.79,17.7,92.6,0.7,1.2,51.4,5.6
141,403.7,51,10.9,10.9,90.4,0.25,0.52,52.5,5.59
162.4,479.7,62,71.28,8.5,88.6,3.1,1.3,49.3,7.9
178,405.2,51,4.17,10.9,98,0,0,55.5,7.24
170.1,403.1,86,35.29,6.9,89,1.9,0.3,50.3,10
217.2,493.1,34,28.02,24.8,97.4,0.4,0.11,50.5,4.1
185,456.6,43,104.43,18,83.5,12.1,0.75,46.1,6.2
189.4,426,47,53.21,14.6,96.9,0.8,0.5,54.5,5.6
203.2,498.3,39,98.63,21.5,93.3,3.4,0.47,47.4,6.4
192.1,489.6,34,65.89,29.9,91,2.3,3.3,40.4,2.5
189.7,484.8,52,45.88,8.3,97.4,0.45,0.5,56.7,6
185.2,427.9,41,69.15,16.1,93.5,3.8,0.4,50,3.5
213.3,500.2,46,43.84,15,97.2,1,0.2,54.7,8.7
189,458.9,58,376.35,14.4,86,7.79,2.7,52.7,5.48
172.8,472.5,46,27.81,13.5,97.2,0.84,0.22,59.3,5.2
190.1,462.1,50,38.99,11.3,94.4,1.9,0.4,55.1,4.6
200.6,471.1,42,135.96,18.2,86.2,8.5,0.72,46.2,5.3
178.7,479.5,62,201.97,11.2,95.4,1.4,1,55.7,5.2
224.3,488.5,49,41.92,13.7,94.7,2.5,0.3,52,5.68
178.3,445.6,42,104.81,15.9,95.3,2.3,0.34,50.8,6.2
203,459.8,41,36.57,18.1,97,1.1,0.4,55,5.8
184.6,476.5,39,42.31,15.4,96.8,0.71,0.4,51.5,6.3
187.1,485,44,1255.92,19.6,63.6,29.7,2.8,37,4.9
179.6,439.3,46,52.08,12.2,97.6,0.6,0.3,54.6,6.7
188.6,446.9,53,38.35,11.7,92,1.9,0.3,52.1,6.07
152.1,460.5,97,193.01,4.8,89,3.6,4.77,65.8,4.8
193.7,479.9,49,75.55,13.9,86.6,8.4,0.5,47,4.6
173.4,459.5,59,151.41,9.6,89.4,6.43,1.4,57.4,6
194.3,441.6,44,28.68,15.8,94.5,1.9,0.6,48.8,5.7
181.2,359.6,54,42.54,10.5,94.2,0.6,0.3,60.48,6.63
201,456.2,36,30.14,26.1,94.4,2.6,0.6,52.4,4.8
142.4,441,72,94.1,7.8,96.7,1.3,0.6,63.6,5.94
159.2,437.3,59,164.43,13.2,86.1,7.2,3,52,4.7
215.8,473.4,41,39.26,17.2,95.8,1.56,0.3,49.7,3.4
185.1,467.1,48,807.6,17.6,68.8,25.6,2.2,39.2,5.2
175.7,431.9,51,75.57,12.7,93.4,1.3,1.7,50.5,5.4
185.1,433.4,45,31.68,19,96.2,0.9,0.8,52.4,8
201.4,445.5,42,15.45,16.9,95.8,2.1,0.1,56.8,7.16
162.8,386.3,53,27.82,10.2,94.3,0.6,0.42,55.9,7.87
199.8,427,41,43.03,19.3,96.2,1.38,0.3,49.9,6.78
205.9,460.6,42,28.49,17.5,97.4,0.82,0.3,53.9,5.3
147.4,316.5,50,43.91,12.4,98.7,0.2,0.1,70.6,7.9
206.3,463.7,47,58.47,13.4,94.8,1.13,0.3,52.9,4.7
210.9,445.6,41,32.6,20,97,0.6,0.1,47.4,5.2
194.7,462.5,40,67.35,20,91.7,5.7,0.3,47.9,4.8
179.5,514.7,46,61.06,15.1,96.5,1.1,0.4,53.8,5.62
182.5,483.8,58,229.25,8.9,92.6,3.7,1.3,50.1,4.7
201.5,445.7,41,61.11,17.5,95.4,2.2,0.45,49.7,5.38
188.8,478.5,57,170.57,13.5,92.7,3.4,0.99,55,5.5
205.6,460.6,50,45.39,17,95.1,2,0.74,50.8,6.6
182.1,465.9,52,305.15,14.7,85.3,8.4,1,49.1,4.9
196.2,370.7,42,433.69,20.7,73,18.8,1.7,38.9,5.16
197,449.1,52,44.09,12.6,90.5,5.84,0.8,54.07,4.9
190.7,463.1,41,231.9,18.9,80.2,15.5,0.8,42.5,4.3
202,502.1,42,65.36,21.3,90,5.8,0.47,50.38,6.9
167.4,460.9,68,176.4,7,95.8,1.4,1.1,59.5,4.6
206.9,435.2,38,23.26,22.6,97.5,1.1,0.2,52.5,5.7
181.9,443.1,52,40.97,8.9,97.4,0.44,0.26,57.9,6.3
177.8,449.5,51,104.22,10.6,94.4,2.2,1.3,52.2,4.8
188.9,423.2,40,14.41,15.7,98,0.5,0,53.3,6.1
186.9,451.9,42,532.26,19.7,73.7,20.7,2,40.4,5.4
187.9,438.4,37,14.78,18.1,93.2,3.5,0.1,57.08,5.66
185,456.7,49,35.07,12.1,97.5,0.4,0.1,59.1,4.8
211.5,466.1,41,86.29,19.1,92.59,3.3,0.3,48,5.74
122.5,355.1,43,14.33,16.3,92.6,5.7,0,59,6.4
185.3,457.1,50,40.88,10.1,95.6,1,0.4,55.1,4.5
215.5,451.2,47,18.98,12.3,94.9,1,0.4,56.2,7.4
200.6,443.4,43,35.99,17.8,97.7,0.3,0.2,55.1,4.8
197.4,460.5,54,57,13.2,93.9,3.3,0.3,57.27,5
217.9,468,40,28.22,21.9,96.3,0.7,0.31,45.3,5.37
186.3,458.7,52,162.28,14.2,91.4,3.9,1.8,50,3.91
192.7,471.1,49,41.33,13,97.4,0.6,0.5,56,3.9
154.6,425.6,56,34.04,7.8,95.5,0.32,0.18,64,6.2
186,445.1,41,121.71,15.9,87,7.5,0.7,47.4,5
203.9,449.2,42,77.17,19.2,90.3,5.2,0.5,51.8,5
193.8,424.2,46,59.68,14.5,90.5,3.4,0.4,49.5,5.5
203,503,37,76.83,27.2,94.4,2.6,0.44,46.5,4.76
174,439,45,55.61,17.5,94.2,2.5,0.6,50.8,4.6
167.3,405,50,48.9,10.7,94.5,2.6,0.7,57.1,6.8
176.4,449.3,47,375.17,14.9,88.7,7.2,0.78,48.4,5.3
178.1,437.5,50,541.97,13.4,79.9,14.3,2.6,45.1,4.6
187,478.5,43,203.75,17.2,88.8,8.3,0.5,45.7,4.7
168.7,447.1,46,92.92,13.4,96.6,0.8,0.4,54,5.3
165.7,459.6,69,54.28,7.7,92.2,2.3,2.7,61.7,5.67
172.1,425,49,28.56,10.1,96.6,0.9,0.3,55.1,4.9
184.3,456.6,37,13.05,23.7,97.2,0.4,0,54,8.9
160.4,444.5,72,224.47,5.8,89.7,3.5,4.5,63.7,4.7
186.2,475.4,45,61.11,15.7,96.2,1.1,0.7,51.8,5
170.3,417.8,50,116.06,13.9,95.4,1.7,0.81,57.6,6.4
185.1,412.3,42,37.12,14.2,95.6,1.2,0.4,50,7.6
173,403,54,129.73,13.5,92.2,2.71,1.68,49.5,4.5
190.6,461.7,47,22.24,10,98.6,0.2,0.1,52.3,5
220.9,416.8,31,22,27.2,44.3,0.3,0.6,52,5.3
159.5,447.6,51,5.87,16.6,78.4,1.9,0,53.1,4.4
151.7,442,35,13.79,21.8,74.2,4.1,0.5,52.1,5.8
181,360.4,56,5.43,10.5,80.83,0.6,0.1,60.7,2.9
182.4,415.1,46,23.77,15,83.2,3.49,0.8,50.7,3.75
180.2,472.6,44,9.83,18.4,78.8,5.6,0.3,49.6,2.1
191.7,440.5,38,44.88,19.1,74.2,1.9,0.5,48,7.6
211.4,429.4,39,29.34,23.5,63.1,2.7,0.26,49.3,5.2
150.3,457.3,39,6.86,15.8,95.6,0.3,0.2,49.4,4.5
185.4,444.1,44,25.78,16.8,86.6,0.7,1,52.3,5.2
145.5,429.2,66,574.33,12.5,77.6,1.81,9.3,53.2,5.2
144.6,375,33,1.36,23.3,96.8,0,0.4,54.7,1.8
168.6,466.8,52,102.66,15.4,88,1.24,1.3,54.9,4.4
165.3,470.7,60,102.3,10.8,92.3,1.5,0.73,58.1,4.5
182.1,501.2,52,1230.46,13.1,80.8,13,3.3,42.5,5
171.1,458.5,44,67.05,13.8,97.8,0.94,0.2,51.9,4.4
180.2,476.1,51,168.87,11.7,90.9,6.1,0.6,49.7,4.5
151.2,479.9,46,48.59,13.6,97.7,0.57,0.23,55,4.59
162.4,472.4,55,415.27,14.3,83.7,5,1.4,51.4,5.3
179.4,478.4,43,125.59,15,95.9,1.59,0.7,48.8,4.51
183.8,484.4,47,61.28,12.9,97.3,0.5,0.62,53.5,5.3
168.7,500.5,77,627.37,6.6,89,3.9,4.35,58.1,4.7
169.7,509.4,60,186.82,8.9,96.3,1.2,1.1,55.7,4
168.5,488.3,42,136.41,15.3,93.8,3.4,0.5,47.4,4.8
159.6,560.4,40,4.73,14.2,98,0.6,0.1,45.5,3.5
191.8,496.1,49,63.96,13,96.1,1.53,0.5,52.3,3.3
142.4,442.6,51,160.58,17.9,88.4,3.84,5.5,46.6,3.7
159.1,486.2,85,515.94,7.3,86.4,5.9,4.5,58.4,4.9
179.4,495.4,43,39.5,15.1,96.9,1.2,0.6,50.26,4.8
183,473.5,40,80.99,16.5,95.2,2.5,0.5,52.78,4.18
196.6,486,44,39.44,17.4,96.2,1.5,0.5,51.4,4.8
175.2,515.2,46,66.67,14.3,95.4,1.9,1.2,50.1,4.1
191.8,481.8,43,86.48,14.9,95.8,1.9,0.5,52.1,6
154.6,460.3,62,246.34,9.1,89.6,3.4,3.4,52.7,4.7
169.1,457.2,52,272.98,13.4,72.1,18,3.53,44.5,5.8
187.4,525.2,62,563.89,11,70.9,20.8,5.1,47.8,5.5
189.9,514.8,46,30.87,10.5,98.1,0.5,0.4,50.4,4.3
182.5,478.6,45,278.05,16.4,87.5,7.1,1.4,46.1,4.9
198.7,495.6,36,133.63,20.2,92.9,4.1,0.2,46.5,5.1
206.5,462.1,37,7.41,21.9,66,27.3,0.7,49.8,1.7
162.2,468.5,50,153.64,11.9,92.9,3.8,1,55.2,4.8
177.5,458.9,48,14.63,13.3,97,1.43,0.14,56.3,5
193.5,501.4,49,37.52,16.5,92.2,5.1,0.22,50.1,6
172.7,423.7,44,45.67,15.1,92.1,5.3,0.5,55.1,6.8
151.6,425.1,42,86.97,17,94.5,2.51,1.1,50.6,4.1
183.2,495.4,43,44.43,13.3,98,0.5,0.3,52.5,6.4
162.9,393.5,48,24.74,12.3,96.7,0.8,0.4,56.9,5.7
178.3,482.8,45,211.92,15.4,92.7,3.1,2.1,44.97,3.5
157.6,449.7,57,536.62,10.5,88.6,4,2,56.9,6.2
186.1,493.6,44,88.08,13.2,93.2,3.8,0.4,49.5,4.7
172.8,471.7,53,137.07,10.9,88.1,2,1.2,52.7,6
168.4,484,58,360.69,12.8,79.3,6.5,3.2,49,5.4
181.1,500,44,318.45,15.8,89.9,3.9,1.1,44.5,5.1
178.5,521.8,45,116.05,16,91.8,4.8,0.7,49.2,5.5
170.4,465.6,44,42.41,16.6,94.8,2.4,0.49,44.6,6.3
186.7,501.6,43,114.23,14.6,91.4,5.68,0.7,50,4.67
168.3,485.2,40,46.5,16.3,97.3,0.7,0.5,51.2,5.7
180,460.1,59,166.4,13.3,78.1,13.6,2.21,55.4,4.3
161.8,490.8,79,819.26,7.1,80.7,8.9,7,55.2,4.5
152.6,490.8,54,18.56,11.2,94.4,1.7,2.9,49.3,3.6
172.7,525.7,61,300.81,10,86.5,5,2.7,53.4,4.2
177.5,471.7,40,93.25,15.9,95.2,2.86,0.3,48,5.71
189.7,479.1,54,45.69,8.7,97.2,0.9,0.3,56.8,5.2
211.7,533.5,39,1567.44,25.8,41.7,42.8,6.9,27.5,5.28
157.4,461.5,58,55.95,10.6,89.4,5.87,1.5,58.5,5.5
191.9,456.5,40,17.09,14.3,97.8,0.6,0.35,52.8,6.8
186.6,485.5,43,144.59,13.5,94.2,2.8,0.5,48.4,4.8
159.2,474.1,49,40.44,13.1,96.8,1.01,0.7,58.1,4.88
159.4,455.9,45,75.52,13.5,95.7,2.6,0.3,56.7,5.6
186.2,538.3,44,6.33,14.4,94.7,2.46,0.5,51.6,4.1
163.6,434.1,49,41.67,12.8,97.9,0.5,0.3,54,4.3
174.7,487.3,47,41.88,16.3,97.11,0.7,0.53,52.98,6.64
144.9,432.9,47,44.95,13.4,87.9,7.04,1.3,54.4,4.74
199.4,487.7,43,53.12,16.2,96.8,0.89,0.39,51.9,5.1
179.3,496.8,44,40.4,14.1,97.9,0.49,0.5,52.2,5.3
186.3,482.5,55,208.26,10.7,94,2.9,0.9,52.2,4.9
179.4,437.2,48,51.2,13.9,93.9,3.5,0.5,54.5,4
175.3,476.6,53,357.96,10.1,95,2.36,0.8,52.3,4
191.7,529.8,55,27.8,10.9,97.3,0.73,0.4,51.6,4.6
170.2,488.7,58,442.87,10.2,88.8,5.86,1.4,53.5,4.69
142.2,473.2,68,49.08,8,95.3,1.3,1.6,54.3,4.4
184.1,491.8,61,164.8,9.3,92.5,1.4,2.4,47.7,5.3
164,469,69,82.42,9.5,89.6,3.5,1.7,46.9,2.9
173.6,473.3,47,633.47,18.3,73.5,9.6,4.1,40,4.9
162.2,492.3,70,126.52,10.4,93.4,1.5,1.8,52.9,3.1
183.7,430.9,35,24.93,21.4,69.9,27.9,0,47.3,5.8
164.3,384.5,48,165.83,16.6,69.7,24.8,0.8,48.9,5.6
197.6,400.8,25,9.43,39.9,24.67,73.8,0,30.9,8.63
177.3,475.4,43,194.69,16.7,80.1,16.4,0.9,51.3,6.3
187.5,437.6,30,14.88,29.7,35.83,62.3,0.4,38.2,10.6
212.1,396.7,32,21.73,27,51.7,45,0.71,41.2,6
146.9,442.1,55,179.59,12.9,73.6,18.6,1.2,54.1,6.3
175.8,462,52,202.79,13.7,67.3,24.5,2.49,51.7,5.7
150.9,468,41,14.78,19.3,54.2,42.4,0,47.8,5.43
173.7,462.1,52,389.26,16.8,67.2,28.7,1.4,41.1,4.8
187.8,494.2,38,56.19,22.3,75.6,20.1,0.6,46.5,6.4
215.6,492.8,37,32.27,22.5,60.1,38.4,0.1,41.4,6.7
206.2,428.1,34,46.02,26.4,63.9,33.2,0.53,45.7,4.35
194.1,479.9,32,33.78,27,48.4,48.9,0.2,43.2,6.16
211.7,459,35,37.73,23,57.8,38.4,0,40.7,6.1
206.8,451.3,35,67.55,25.3,56.6,40.6,0.6,43.5,6.1
204.7,425.3,30,31.23,29.8,47.4,46.6,0.2,41,5.53
172.9,483.1,56,152.48,12.8,68.1,25.5,1.71,52.1,6
157.8,399.8,44,26.51,17.5,59,36.6,0.34,48.9,3.62
201.9,460.4,35,22.75,23.1,39.1,57.4,0.27,44.2,2.01
195.5,443.6,42,138.9,19.5,54.9,41.7,1.2,45.3,5.7
190.9,484.6,44,61.3,19.6,64,32.7,0.4,49.9,5.1
175.4,461.7,49,491.86,14.7,76.2,18.3,2.1,50.5,5.2
183.2,389.4,48,17.46,16.2,78.7,12.3,0.4,54.5,3.64
160,419.3,53,45.46,14,93.2,2.3,0.3,55.1,4.1
159.3,412.1,47,40.52,16,73.7,7.1,0.2,50.7,4.69
182.1,435.6,46,21.9,17.3,87.6,2.88,3.54,52.5,7.09
215.5,403.3,40,13.56,16.3,94.3,1.7,0.7,50.5,6.8
131.2,368.1,32,422.16,34.5,92.1,0.57,0.7,52.5,6.2
182.2,466,37,12.68,23.9,72,17.4,0.3,51.3,9.1
136.9,305.1,58,5.97,8.6,95.6,1.1,0.3,58.6,6.24
179,374.4,39,30.31,19.1,79.1,17.3,0.4,50.1,4
163.3,376.9,42,7.66,19.4,88.4,0.57,0.4,59.3,7.67
183,445.8,77,38.86,10.7,84.07,7.94,1.3,64,5.78
174.1,454.8,38,51.54,20.1,80.4,14.6,0.5,51.8,5
192.3,441.6,39,7.09,22,80.8,9.6,1.88,53.8,12.1
167.3,421.4,50,10.36,13.5,94.8,0.7,0.39,57.8,4.4
187.5,437.3,39,2.95,20.7,85.7,3.9,0.03,52.9,7.36
151.8,448.8,41,3.24,14.9,94.2,0.77,0.1,53.7,0
182.5,394.5,37,8.34,22.6,93.4,2.4,0.8,57.9,3.6
187.2,389.8,38,3.04,19.3,83.8,3.5,0.2,58.6,4.7
177.4,393.8,46,20.87,16,80.1,13.6,0.18,56.9,6.2
158.3,410.9,64,129.05,9.2,91,2,0.86,61.4,6.2
197.7,432.1,38,13.43,19.7,96,0.42,0.3,54.3,9.4
156.8,330.7,40,4.08,26.5,93.5,0.5,0.8,61.1,11.6
169.2,428.1,57,39.23,15.3,92.2,2.4,0.7,55.6,7.43
184.5,446.1,47,75.5,14.8,71.5,15.2,2,58,6.04
192.3,342.6,32,1.43,20.9,83.2,10.5,0,56.2,8.6
150.1,367,61,5.05,9.5,56.2,3.5,0,55.7,11.9
165.6,360.8,49,3.71,13.7,56.6,0.3,0,64.1,5.2
174.1,334.7,36,5.98,24.1,90,3.9,0,52.7,4.2
177.9,537.2,43,7.12,12.4,89,1.3,0.97,49.5,9.4
165.4,437.5,41,13.52,20.2,77.5,5.8,0.8,53.2,8
180.8,402,41,18.95,19.2,87.9,1,0.3,53.8,9
184.1,382,38,5.22,20,84.9,8.7,0.75,59.2,11.3
167.1,429,45,20.8,18,70.7,10,0.1,51.6,4.1
151.4,300.1,35,2.21,22.1,88.3,6.1,0,51.7,6.79
148,328.3,36,10.98,25,95.3,0.5,0.22,37.2,2.5
202.7,386.3,37,3.5,19.4,92.3,5.66,0.4,48.7,0.3
166.7,323.8,35,11.39,26,85.7,0.9,0.37,45.5,7.8
196.8,428.7,36,18.17,19.9,92.9,2.8,0.36,45.4,4
190.1,436.4,55,159.44,12.8,85.3,4.2,0.8,48.8,10.6
122.6,261,35,1.89,22.5,97.6,0.2,0,53.5,1.6
175.4,436.2,61,163.63,11,81.3,9.2,0.61,62.5,5.9
142.9,380.9,40,835.59,23.4,82.8,3.5,1.1,50.2,5.63
144.8,388.1,41,41.12,21.8,90.9,1.5,0.68,48.4,5.1
151.9,374.9,35,17.14,23.7,70.6,24.8,0.24,45.8,4
179.1,410.4,43,33.69,17.1,87.7,6.8,0.6,53.8,4.5
158.1,386.3,49,25.11,10.9,90,7.2,0.1,56.9,5.06
163.3,418.6,44,3.83,15.4,89.5,3.53,0.5,50.3,5.8
173.5,376.7,36,5.9,23.7,91.6,2.9,0.1,53.9,4.5
133.4,399,88,716.09,8.8,52.5,20.8,18.4,65.8,5.3
156.3,413.3,42,10.65,16.4,89.2,5.1,0,52.2,4.7
180.2,410.4,46,19.69,16.7,79.8,16.2,0.3,52.3,2.6
155.7,344.1,34,18.79,26,73.3,4.2,0.45,51.8,8.1
164.8,331.1,50,20.05,14,91.43,1.84,0.5,64.8,6.11
191.2,443.8,58,322.23,14.3,77.92,13.3,3.31,51.1,5.3
164.8,259.5,49,6.42,28,84.9,5,0.06,56.3,1.26
157.5,414,52,25.96,12.5,94.8,0.3,0.2,56.7,6.8
139.8,435,49,7.53,15.3,72.2,5.6,0.1,57.4,5.7
179.2,369.7,42,20.57,18.3,56.4,6.7,0.1,51.2,6.2
178.7,512.8,49,23.21,14.2,85.8,4.8,0.4,52.3,7.3
182.3,461.9,49,125.47,15.3,86.9,6,1.1,50.4,6.1
189.9,441,50,124.11,18.2,74.7,20.1,1.41,45.4,6.6
198.4,352.5,44,27.51,18.6,74.7,16,0.1,49.2,3.15
162.9,424.4,61,151.25,10.4,78.7,7.18,1.6,58.5,5.3
173.4,400.8,40,34.36,24,84.1,4.9,0.4,53,7.3
223.2,415.8,33,3.14,24.5,81.7,7.5,0.3,51.5,8.12
182.8,423.4,41,8.16,16.2,97,1,0.2,56.8,5.68
129.1,448,50,5.61,12.7,94.4,0.13,0.4,60.6,6.8
142.3,410.4,36,3.84,18.7,85.2,8.89,0.23,47.4,11
190.7,459.5,53,55.87,12.9,91.1,5.81,0.6,57.4,5.51
161.4,433.8,54,4538.03,17.3,63.1,18.9,6.6,46.9,6
176.3,429.7,48,66.75,17.1,72.9,21.7,0.53,56.1,5.8
116.7,275.7,64,6.19,10.5,83.66,8.4,0.1,68.7,10.4
172.4,387.4,35,5.74,25.1,88.3,3.3,0.97,50.3,4.52
149.5,399.8,59,194.74,17.5,84.8,3.53,1.4,49,4.2
189.7,411.7,66,4.26,8.9,87,1,0.3,65.9,5.5
190,457.8,40,79.55,20.2,89.3,6.8,0.6,55.2,5.8
123,341,34,842.3,33.5,91.4,0.6,1,56.3,6.8
186.4,440.9,41,34.86,21.8,89.5,7.22,0.4,52.7,8
155.2,390.1,50,23.43,14.4,84.6,3.52,0.36,54.6,6.6
167.2,438.5,55,55.42,12.4,93.7,0.8,0.6,57.5,6.8
181.2,409.9,44,36.22,20.3,85,6.8,0.7,56.6,7.9
176.8,372.1,33,22.79,25.9,67.4,25.6,0.1,46,4
181.9,441.6,47,37.21,17.5,83.6,5.8,0.93,47.8,7.2
110.4,214.8,32,3.38,26.7,90.7,1.3,0.78,53.8,8.86
198.5,476.8,43,89.84,20.5,78.7,8.4,1.2,52.7,4.4
158.9,422.7,51,21.73,13.9,89,2.73,0.6,48.9,7.2
142.5,435.8,63,1.55,8.6,90.1,0,0,63.22,5.5
166.4,417.2,52,8.88,14.9,92.5,5.1,0,62.6,7
189.2,409.1,52,14.82,14.7,88.1,7.2,0.21,57.9,5.2
188.9,448.1,41,35.51,17.7,79.3,16.3,0.4,52.5,3.42
168,294.6,46,2.16,13.1,90.9,0.31,1.1,55.2,0
187.7,445.6,41,254.31,21.2,58.1,33.6,3.5,41.4,5.8
202.2,385.1,36,5.2,22.5,94.7,1.26,0,55.5,17.3
164.6,353.8,46,41.38,20.2,93.9,0.6,0.4,51.7,8.1
185,444.7,55,159.99,13.3,91.9,2.6,0.8,59.8,6.6
179.9,420.3,41,19.97,23.4,72.5,15.4,0.4,53.5,5.62
178.1,424.2,43,14.98,22.3,63.6,9,0.2,48.2,9.3
132.7,385.2,77,40.38,8.3,92.4,0.9,0.7,61.1,3.03
166.3,411.2,44,50.96,17.6,92.4,1.6,0.85,48.4,5.3
183.1,376.8,38,4.39,18.5,94.1,0.02,0,51.8,6.5
179,297.2,39,3.55,21,98,1.2,0,55.7,0
164.1,445.2,40,31.86,22.8,85.8,4.1,2,42.7,5.2
165.2,352,36,3.86,21.3,87,7.38,0.1,49.3,4.1
187.3,469.5,41,49.44,18.6,81,12.5,0.8,51.5,5.3
183.6,373.6,37,13.39,22.6,87.2,5.8,0.2,53.4,6.7
215,411.8,50,20.59,14.4,87.9,4.2,0.9,59.1,4.4
135.7,307.1,38,7.63,28.1,80,1,0,49.92,11.3
148.2,414.2,47,19.84,13.8,78.1,6.97,0.38,57.8,5.64
143.4,365.5,52,16.9,13,80.1,11.5,0.4,56.8,8.3
205.4,405,45,17.09,13.5,87.7,7.8,0.36,51.7,8.2
203.2,401.7,47,79.65,17.4,80.8,10.7,0.7,56,6.11
201.8,432.2,37,23.32,19.6,78.6,17.6,0.6,51,4.7
106.1,318.9,60,3.57,10.6,86.3,0.4,0.8,58.4,10.1
147.1,316.6,51,12.23,15.5,88.4,3.3,1.2,53.8,10.6
168.7,395.8,45,19.8,14.9,95.2,2.2,0.3,55.5,5.1
163.7,430,45,299.45,17.7,79.5,7.1,2.03,43.3,5.34
154.4,303,41,5.72,18.3,84.9,1.23,0.2,50.6,3.3
186.9,430.6,39,8.34,18.9,88.9,1.64,0,53.2,3.53
181.6,432.6,43,245.67,19.7,77.5,14.4,1.6,47.3,4.9
165.3,403,39,14.07,21.5,74.1,18.7,0.33,50.3,8.4
205,423.4,34,10.16,23.1,74.7,22.9,1.62,51.3,1.7
153.2,331.3,61,5.64,12.5,84.3,2.3,0,54.2,2.1
187.2,307.6,42,4.03,14.8,90.8,0.02,3.12,52,3.9
166.6,420.8,41,36.77,22.1,80.4,10.2,2.1,49.7,8.92
150.2,355.1,32,57.71,26.5,93.1,0.1,0.5,57.1,8.61
